user_id,name,email,join_date,transaction_id,amount,timestamp,transaction_type
d804e28d-8096-4fdf-bf61-51916815397c,Virginia Sexton,jholland@yahoo.com,2023-08-13,9c2fe7ae-a063-499d-9608-54982ffa1c8f,931.8,2023-06-18 15:18:00,Online
5b794a3a-a201-4fe7-9d5b-80663a843755,Christine Arroyo,jay69@zuniga-hamilton.info,2021-11-21,9b3a2447-71fc-4e87-9875-ad949bc8223c,854.9,2023-11-21 01:28:00,In-Store
2440cdba-d6e5-43ee-9dc6-cabb879a3bd6,Andrew Cooper,nancy62@mendez.org,2021-12-29,840c4304-8b3f-4dc2-a995-23edbde2b370,530.5,2023-07-29 22:13:00,Online
c5504fb0-5d61-4f68-9ca3-15da3c92996c,Elizabeth Kelly,hclark@payne.com,2023-02-02,446d55a9-1c42-4527-b6e7-298013eb78f5,853.36,2024-03-04 14:43:00,In-Store
139bf215-e5bc-4231-bb6e-e80d0875bb52,Mike Watkins II,ashleycarr@hotmail.com,2022-07-14,f37c21b8-11ad-461b-8367-85cc28340279,50.1,2023-10-24 09:17:41,In-Store
b031cf3b-2232-470b-a24a-35e76c6f2960,Jessica Hall,nicholasjefferson@nguyen.com,2022-08-26,7a2353c7-60f7-4120-bca5-1afaf6b26b4a,399.02,2023-07-03 02:18:00,In-Store
f778f50f-802f-4aa3-b13d-5a492fdc66fe,John Guzman,adrienne01@frazier-rivera.com,2022-10-09,d0210318-7db5-4af2-bf63-50aac6948395,844.5,2023-06-11 01:50:23,Subscription
1a0d0209-dcc8-4de0-96df-ffeb573816c7,Monica Jones,richardsonconnor@gmail.com,2022-11-12,89a11fa0-e849-4039-83eb-06d112918d2d,880.1,2023-05-07 03:02:40,Subscription
03d82c1e-73b7-4554-af49-74b2b7c1b630,James Jones,bcontreras@barnes-cox.info,2024-02-21,c2e6320d-6ef0-42a9-91ee-a017b03c9108,410.89,2024-02-07 01:45:00,Subscription
5c826493-3d11-4e08-80ee-5865a2f5a234,Stefanie Ward,pamela73@russell.com,2021-06-22,ab347919-0336-43a3-9f5a-dcb101833898,356.0,2023-10-09 08:50:50,Subscription
edcc6b06-0845-4986-966f-90e263b96b3f,Derrick Castaneda MD,waterseric@james.info,2021-10-03,5f7d7006-682a-47a9-8f99-3ee74a3ee44b,869.37,2023-09-17 19:33:11,Subscription
f1575a0d-b48e-4dca-b787-d16c66c87587,Joshua Flores,dnguyen@ramirez.org,2023-10-03,ffa880de-3259-4be8-8f06-524224652b22,28.52,2023-12-08 00:27:00,Online
86e56d8b-251b-4296-8c1d-07c5c4469d4c,Jeffrey Cunningham,christine27@rowland.net,2023-08-20,d71cd89d-2113-4820-8e55-d340c8b82c09,425.89,2024-01-13 18:04:00,In-Store
d0f87297-2d29-4d90-acfe-95fb2a94cd88,Brandi Cunningham,vasquezshawn@beck.com,2023-04-21,652c223e-4c0c-4c9c-93f4-e3c250764c45,683.1,2024-02-08 07:51:00,In-Store
bc6db217-418c-4158-9c08-295cdf01f299,Angela Moore,rodneyphillips@hotmail.com,2023-03-14,2d54c6b5-eed6-4a83-9241-44264c17bf34,821.1,2023-11-06 18:14:00,Subscription
3f6122ab-7fc1-4f02-b437-3bc58af8eae9,Sean Jenkins,jmiller@vincent.com,2021-12-19,476a67bb-16f0-4af9-aab6-02fcdfba492b,182.34,2023-11-24 03:58:00,In-Store
09691e99-4697-4393-922c-25e913f55e63,Kristen Hoffman,tdaniel@stuart.com,2023-04-14,3f5de531-d40f-45f1-8bf0-28e6cd277584,619.6,2023-09-25 06:25:00,In-Store
db665089-ad65-488f-aab2-065a7a4fcb65,Shawn Davies,karamoore@yahoo.com,2024-03-06,93bdac29-54d3-44d9-9c81-fef445830449,447.87,2023-09-17 08:01:00,Online
0ca85de7-d436-4c2b-b95e-c55be5e02095,Curtis James,stephensjason@reynolds.com,2022-06-27,9f7642e5-bb2a-44bb-a69b-7c17f536ecb2,395.3,2024-03-16 05:49:00,Subscription
1f590e53-3114-4cff-863d-5cc023b3cfc1,Jason Jordan,nathaniel75@yahoo.com,2023-12-17,25c50dc4-3285-488e-9690-e83cce5bbe03,644.33,2023-12-22 17:30:00,Subscription
305327f0-0220-46bb-80ed-5f6ddc34e03a,Stephanie Gomez DVM,lancemartinez@yahoo.com,2024-01-13,78a1103d-5add-441f-87aa-69730034a83a,323.6,2023-07-12 11:07:00,In-Store
722c58dc-a1c6-4e50-a1ae-f4d238a65996,Jacqueline King,aoneill@walker.info,2023-12-19,35ba8797-8643-4f97-b3ae-a4d3c23f9a86,968.82,2024-04-28 16:31:00,Online
ab5338d3-d6f2-439f-b2e1-122f5246e3ca,Curtis Wong,mariagardner@hotmail.com,2022-11-20,a5eb73c5-6a23-42dd-9aa7-b632a7bd1c64,460.2,2023-06-06 03:21:00,Subscription
d195c9ae-ef81-4a75-b045-a35612ad359d,Devin Padilla,kochrachel@dyer-watts.com,2021-10-23,2a14ad4b-b2ad-4132-a407-feb5ddae435a,632.94,2023-05-07 03:30:44,In-Store
51002379-98df-43a8-a326-e04c59be2f96,Robert Gordon,joel28@yahoo.com,2022-11-12,8e27813f-b782-4413-ba0a-b3b37d89150c,54.5,2023-08-22 23:33:00,Subscription
188b0da3-ac5a-4bf0-9dea-17c5036b8b09,Steven Miranda,lisa69@woods-garcia.biz,2022-04-27,26b3f1c3-e921-48eb-8719-d5e645b99887,202.9,2023-12-02 04:29:20,In-Store
17f93a65-75b8-43c9-b463-06577663197f,Stacy Gallegos,eric02@mckenzie-howard.com,2022-08-16,67d4a34a-57fc-4353-a9b1-0303579fa860,529.4,2023-06-27 02:51:00,In-Store
1b34fec6-ceeb-4864-8df4-28be869aaf84,Crystal Hart,rbean@gmail.com,2022-08-18,3c8c3520-5907-4c27-8cd5-a3305ab58dfa,73.3,2023-08-02 19:41:00,In-Store
6e28e831-bb16-4760-8fbe-897174496233,Kristin Watson,lindseymoore@yahoo.com,2021-10-13,a37561f7-a87e-49c1-ab63-11628c72f34f,703.77,2024-01-30 10:23:00,Online
7d4bd80a-d66b-44e3-9f27-bdabb5d390a7,Kelly Anderson,mark67@boyd.com,2024-01-20,6c9de40c-b131-4018-af0f-0f98be17f65c,887.52,2023-11-19 16:24:00,In-Store
491c5111-779a-4e45-9d8c-30ed56f4c73e,Stephanie Wilkins,moniqueanderson@yahoo.com,2023-10-15,3053867f-3589-4396-9ce0-1a2e8200a264,372.4,2023-07-24 11:57:00,Online
614f1bf8-27f0-4402-920a-68bcb0028f90,Richard Mcclure,woodslori@gmail.com,2022-09-11,224d3fa4-03aa-4e63-aea1-40c9c7620280,188.0,2023-05-25 16:37:00,Online
88cec7fb-c006-4cb3-a269-74303bf31e06,Brett Robles,nicholas35@ramos.com,2022-12-07,d5757589-9448-40c4-9c24-5e24ea4133c9,893.6,2023-09-06 20:54:00,Online
81513490-8053-4436-9575-f33564ba8ef3,Teresa Wiley,mary20@hotmail.com,2022-06-18,28d6e085-0805-45a5-9bf1-21006f61103a,370.4,2024-02-15 19:44:00,Online
0dc83e27-d797-4a42-be9f-926c697f764c,Ronald Haas,crystalhardy@yahoo.com,2022-12-17,615ba06d-04a1-4ff6-aff4-6f0bc40d56ab,161.9,2024-01-12 04:28:00,Subscription
365be65a-6f81-45a6-8c8e-2ed8bb84a7cb,Cindy Bryant,scottrebecca@jackson.com,2022-10-14,9877434a-beef-4386-b802-662f2b06a2c0,114.9,2024-05-03 07:28:00,Online
432b2574-0ed1-4909-9455-b4fcb3d83cc9,Amanda Lee,clarkpatricia@sweeney.biz,2021-10-17,b358c989-21b2-4d61-8f8a-751c00359e43,641.6,2023-09-24 01:55:00,In-Store
78dbc5ed-1b4d-49a1-8b9c-985a0ac2e41e,Norma Weaver,jamesbarr@bradford-levine.com,2023-05-08,7ba813a2-f1ec-454a-b46a-96174699ffde,900.11,2023-12-02 18:27:00,Subscription
55a3c647-8fd4-4c2c-a878-c3f3134d0b75,Ann Atkinson,uparsons@yoder.net,2024-03-02,7eec9463-4ea3-4323-b274-dc17e6098511,972.6,2023-05-25 01:17:00,Online
6ab76968-5d74-4f2e-bb77-ac3a720101b3,Ronald Nolan,carriekennedy@williams-hernandez.com,2021-11-16,e812eaa8-f7d6-4c34-8c49-26b812609d1a,930.1,2023-08-18 01:34:00,Online
21f036fa-7b2e-4fe6-92a2-ba6e2488ddc9,Melissa Morales,donna33@hotmail.com,2023-07-21,84feac17-3050-44fb-9f59-f29a3e3fd47e,48.6,2023-06-17 13:55:00,Subscription
b32b74dc-421e-4daf-8769-a625b29cb104,Harold Morse,thompsonnathan@hood.biz,2023-05-18,c7f29841-c0e1-4497-b56d-4a6c41a76637,811.9,2023-09-05 23:03:13,Online
631b812f-deb8-4941-b2ab-5b28ada5999d,Maureen Jackson,washingtonrobert@west.com,2023-07-26,4940c8d5-c42f-4f31-9069-b747fa497d8e,488.17,2023-05-30 19:35:07,In-Store
a6939571-e737-4aba-b1c3-40a324f1cedf,Christina Cole,peggyday@hotmail.com,2023-09-29,8313334c-5479-4b52-8d2b-212ed19bfabc,403.4,2024-04-19 11:53:00,In-Store
63a06cfb-002c-4715-836d-d69f203ad763,Jose Jackson,fcamacho@trujillo.biz,2023-11-29,1945a229-77c1-415e-8406-97dc038af665,772.14,2024-01-26 11:33:00,In-Store
9ce5e8e3-8293-4866-9ec5-cf1f3a73645d,Zachary Phillips,myersheidi@gmail.com,2023-03-02,861e0b78-e217-4aa3-bd49-896e1e369a85,180.8,2023-10-11 17:15:00,Online
93038b7a-0cf1-41fb-a280-ef21a57b8573,Hunter Pierce,simpsonmichael@gross-mcgee.org,2023-11-13,3201433c-ba62-4daf-899e-d544852aee2e,212.8,2023-11-11 02:00:04,Subscription
8e166afc-d453-4191-b64d-34d2fda0a9c1,Sheri Mcdowell,norma91@johnson-rodriguez.org,2023-01-15,86633d0c-ac2a-4977-97cc-446c72d2a41d,30.17,2023-08-19 20:45:00,Subscription
06cb0acd-812c-4e79-8623-e583cd5b361a,Shannon Braun,crobinson@mitchell-gill.com,2024-03-26,2740d295-ccc0-4684-8bdc-e19699c9fc21,480.3,2023-12-09 20:13:00,In-Store
11fb73ef-c746-49ca-a438-dd1b4cb3d039,Amy Morris,qcook@hotmail.com,2023-07-27,8b6f910f-08a2-4987-b3cb-5c4261258563,463.71,2024-12-04 03:53:00,Online
d92b531a-cef8-4615-a483-34b393c1de51,Elijah Bell,josephallen@smith.biz,2024-03-15,4f24a5f9-0783-44b1-8241-a933948bd364,172.9,2024-03-09 22:12:00,In-Store
e859c243-bb26-4e00-a4d9-7248ab3f6680,Manuel Barnes,ubrown@hotmail.com,2024-04-07,2d12292c-661b-48b2-b83d-7605dd0ad48c,150.8,2023-09-28 22:42:59,Online
375f681f-2e41-4cb4-a075-5ae27280f7f8,Sandra Norris,manuel79@howard.com,2024-03-30,6e2e4a1b-ac19-4f7f-b848-decb6db69da8,162.27,2023-10-07 06:41:00,Online
3952ecbe-358a-44c5-b810-2451ccbc7f3d,Christopher Santiago,gonzalesamber@yahoo.com,2022-01-28,42853531-65ae-4c2e-82ac-463d9529c356,123.3,2024-03-07 13:18:00,Subscription
569d1ade-2d7a-4208-83d4-55cde59d3aa0,Donna Kelley,rebeccajackson@yahoo.com,2022-10-22,336faedf-0657-422c-9fd9-5fed77949acc,855.3,2023-08-30 02:21:00,Subscription
3c2baae8-81aa-4247-8f2a-0a6bd0f63d81,John Greer,kristopherbooth@hotmail.com,2021-07-19,be981ebd-f785-49d5-ac88-a4582398207c,260.6,2023-10-17 14:00:00,Subscription
4e2ce12f-7f52-4cdc-a269-4dea94193bc0,Samuel Fisher,holly49@dickson.org,2022-08-06,71dc8396-6164-4df2-b177-c704a6abfee4,27.5,2024-04-04 01:05:00,Online
e7ca938a-c717-4768-b24f-88ecc8ad0ced,Tonya Morrison,mcbridebrenda@yahoo.com,2023-06-03,6008698e-eea9-4135-9f08-4c306279b612,157.4,2023-05-13 13:10:00,In-Store
d9f1e009-f521-40c6-a263-7c0415c815d7,Suzanne Lopez,cynthiaterry@gonzalez.com,2021-11-30,cc3333e7-6878-4b9a-b291-5970ed6b2e26,655.97,2024-03-19 20:56:00,In-Store
01a6a852-fa97-4a9e-a0e1-f5ce8d4adf9e,Alec Simpson,edwardsdarren@gmail.com,2022-08-02,5ecee25f-58a1-4e18-b847-afc95927e704,345.97,2023-12-11 03:01:00,Online
0af9ad0b-64e4-4c18-b622-68a3e1c6e11e,Michael Allen,craigosborne@gmail.com,2021-07-31,15affb24-f2fd-4cf7-9317-e33ef5722352,875.68,2023-10-01 05:25:00,Subscription
aa3d7131-df55-40c9-9ff8-3e4d2cd58216,Patricia Martinez,vanessawaller@gmail.com,2023-08-14,2c384775-73ed-463f-a510-4874f07f1ba3,822.5,2023-01-06 01:47:00,Subscription
58ef2c10-5db5-46ba-87d6-3bcee2602bb3,Jennifer Sanchez PhD,rodrigueztammy@hotmail.com,2022-07-25,a5696df9-6682-45f6-b01c-2ced4dad7b68,354.2,2023-02-10 03:40:00,In-Store
5e7bf016-8a2a-4f10-adbf-f2f1fca42a24,Julia Santiago,emily62@yahoo.com,2022-11-16,f75a3c11-e3cb-4bbd-afac-0b58875ca4a1,412.05,2023-05-25 03:50:00,Subscription
4147734b-ecbb-4112-89f3-64b246f583ae,Mary Obrien,tylernorris@gmail.com,2023-01-21,b6d63702-4802-45ff-b749-1e5878f4d3c3,556.74,2023-10-12 08:55:00,Online
94a326ab-510e-458d-bb34-aefa4e8eff47,Ryan Garcia,goodmandiamond@hotmail.com,2022-06-04,da9b853e-d368-4a68-ab21-833973b62bfb,834.95,2024-01-17 16:08:00,Subscription
3b8c7e7c-adc3-4968-8506-a493b2c1c5b2,Brittney Foster,hkelly@hotmail.com,2023-01-16,43bca8f9-54e5-4ed8-8d47-313fa8cc889e,640.61,2023-05-04 23:57:00,In-Store
197abf46-1806-4696-b2f6-c27698f7af17,Mindy Mendez,upowers@gmail.com,2021-12-22,e283f664-60ed-4fb2-9fd8-113ceb353d8b,357.9,2024-04-13 12:19:00,Subscription
70cff19a-47ee-48b4-848f-290ce2fc146b,Timothy Stone,veronicacunningham@brown-morton.com,2023-06-06,db119fd0-5a5e-4406-b916-1b0a29f83654,82.2,2023-05-24 08:27:03,Subscription
7ecda318-69ae-4ee7-8771-2c06857b16b6,Christopher Rogers,lorinunez@gmail.com,2022-12-09,ff098bcc-5504-4640-8471-a48e41562e14,51.9,2023-11-25 14:36:00,In-Store
9c210561-bb36-4c8d-b904-d4f223e92895,Brandy Howard,jeremyjacobson@yahoo.com,2023-11-02,b93e1be4-676f-4cab-82c2-e8e244e6a143,966.2,2024-04-15 07:47:00,Online
fd23c5f5-21f7-4a1f-aeee-2e475bc6c81c,Antonio Tucker,melissacastro@hotmail.com,2022-04-16,727f2614-b949-4d17-8891-8546edc14b6b,59.4,2023-12-08 23:28:00,In-Store
d868553b-60ac-4d2d-b26a-fd4865f305d4,Christopher Griffin,jennifer52@gmail.com,2022-07-17,d0817c9a-bc5a-40dd-9d72-6413c6e4d81a,894.1,2023-06-19 00:55:00,In-Store
0fa6813c-39e9-49bc-b446-4d9e152dd16a,Julie Gould,scottadam@perry.net,2022-10-20,8ec4e160-ba05-47ac-b8c8-05829328f783,594.94,2023-05-11 00:06:34,Subscription
e319a74d-d259-40ee-87ed-3458cd277032,Christopher Fuller,zclayton@yahoo.com,2023-05-12,06ace270-3fcc-48e2-b47e-c1af19ad2d4f,5.93,2023-09-13 02:39:00,Online
b799dfd4-4cac-420f-adac-2c1c9274e6ed,Dr. Denise Archer,fbullock@yahoo.com,2023-07-05,628ec7e3-cb26-4820-a8e7-b3182b86f6d3,808.2,2023-05-27 23:23:02,In-Store
48f93dad-da20-4eb9-a4ec-490eeb149931,Kimberly Cox,rodneyking@yahoo.com,2021-05-03,8e2ac4ee-2373-4fa6-b699-0499a6a9f7e7,575.3,2024-02-14 12:34:00,Subscription
44690814-6159-40d7-9ed3-774f18b34bf0,Melissa Shannon,julia78@wiley.com,2023-01-01,0320b441-b52f-42ff-8f3b-a4156f62dd30,385.4,2024-02-11 00:25:00,Subscription
817ace33-7bed-46ed-82b3-100092a99d56,Kathleen Spence,andersonbrian@chavez-smith.biz,2022-12-14,67638ef6-21db-4585-b2d0-e0327617dd54,601.89,2023-08-29 22:20:00,In-Store
d64b606b-f31d-4ef8-99e1-67bbaa2f8c4d,Casey Flowers,wthompson@reeves.com,2021-06-26,d0fb098f-cb66-49c1-8a9a-dd6ee9620aab,20.08,2023-11-09 23:14:58,Subscription
b9d4c60c-2715-4eec-8605-44554befad56,Alan White,ashley76@cook.info,2022-10-18,de7ba871-59bf-494b-9960-2d674974aa6a,584.5,2024-03-14 09:42:00,Subscription
d8bf3f28-d7fc-42a0-9720-275bb2286cb6,Danielle Friedman,garrettcarroll@lane-keller.com,2022-04-12,7374bf9a-bb28-4416-b919-76c2f8c53fe1,854.2,2023-09-03 04:15:00,Online
05e62159-71aa-4ef8-816a-48c0004a7aff,Antonio Cooper,lhenderson@wilson.com,2023-11-24,8dfa9463-569c-4dd1-96ce-736a300ee354,254.3,2024-01-22 09:23:00,Subscription
68d9f7f7-d569-4c76-92f6-13b6e1feda54,Heidi Davidson,denise98@hotmail.com,2023-02-21,ed805c08-1a3c-4222-85a1-9393f8aa63fa,27.4,2023-11-24 12:03:15,Online
24c6cbb0-8aa2-4a05-92e6-de4824e3c3df,Jorge Christian,christopherle@gmail.com,2021-12-26,a8b1923d-ce99-4dc5-8ffe-f38dd62e172f,534.7,2024-04-03 10:45:00,Online
98822ca5-ad6d-45ca-8137-742fb15d7497,Travis Guzman,eric74@terry-hunt.biz,2023-10-17,2ee3c5be-d4d2-4fb1-bdeb-723a5a61fcc2,435.14,2024-04-12 22:30:00,Subscription
931a5ef1-5adb-4c9d-aae6-bef70d0b4723,Michael Novak,harriskeith@hotmail.com,2023-10-13,9dea0f5c-499a-4990-a392-d97e3968bd26,889.0,2023-09-18 02:35:40,Subscription
c961ff1b-ca0b-430e-9f1a-cb6c51ddbedd,Robert Wilson,suzanne10@le.com,2022-01-15,ad77e5f0-2a8e-4967-905c-cc77bb2e44d3,441.82,2024-01-05 22:12:51,Online
37a340a3-9034-41ac-828e-1cc648220159,Dylan Thomas,timothyfaulkner@davis-faulkner.info,2022-08-04,6ba85786-90ec-42c7-a25a-03c3ea87cf79,833.28,2023-11-29 07:44:00,Online
80553c7e-bbd8-4921-8c7c-aa942594b03a,Donald Palmer,peterterry@lewis.info,2023-03-24,4fe79b80-f9c0-4605-97d7-d9776252456b,36.23,2023-07-15 18:44:00,In-Store
7ad55e31-a182-4e6b-85ba-3d2ecb0fbc31,John Johnson,ctorres@wallace.com,2022-11-19,86b8145b-d321-4311-827d-a3fc33b7e9dd,120.04,2023-08-23 07:41:00,Online
a575a549-7032-4b66-942e-b602d982511a,Barry Jones,richardanderson@burns.com,2023-09-06,d6db1a42-c7eb-4a28-91f6-60777214f6b0,508.0,2024-01-22 11:08:00,Subscription
630d5ad9-11a5-48d3-9edd-7d79a2395768,Miguel Brooks,darrellmendoza@gmail.com,2021-11-05,5c504578-4d8f-449c-b988-7219018c63d2,179.2,2024-03-25 07:07:00,In-Store
468bc324-0ade-4bb3-af65-d259d8169360,Paul Davenport,brittanybaker@oconnell.com,2023-12-11,bf844f77-74c4-44b2-825a-4c55a9fdb038,384.6,2023-10-29 21:04:00,Subscription
de705784-f73a-43d5-82e4-b1a49563cd54,Ryan Wilson,bbrown@yahoo.com,2022-11-11,fa489308-0b02-44dd-b6d7-29a1b995286b,696.42,2023-11-07 16:50:00,Subscription
66ab9a49-916d-436e-b316-11d9624e818d,Amanda Evans,rosalescassandra@yahoo.com,2023-03-16,8dd52694-8cce-408d-ba43-1f49304e8a13,976.48,2023-05-15 20:22:00,In-Store
8d3109c7-480e-448c-a531-b5a07ed21708,Alan Fletcher,greenejason@gmail.com,2022-02-03,3e27ad7a-8d4f-4921-8c0a-b8d3803c778c,884.2,2023-10-14 22:35:00,Online
4f4fe325-f234-42e2-a3e2-38f32592b331,William Mendez,chris88@yahoo.com,2021-10-14,07c6b45d-f342-46fe-9102-0e4c6747844a,305.92,2023-08-10 23:09:00,Subscription
1b125887-53fd-440d-b9c5-57b697fbb714,Amy Johnson,xlee@hotmail.com,2024-04-12,bd24cbf7-007e-4fbb-9a0b-50fa28d37a49,17.75,2023-06-07 20:21:57,Subscription
783eeab1-ffdb-4072-b852-f90b70f72cba,Jose Hansen,walkerchristopher@sutton.net,2023-10-31,12e88b79-d8ab-4d95-b75e-54a50bb90fdd,115.25,2024-04-26 04:08:17,Subscription
3a78a91c-da75-4346-b75f-98e6d0ab3c63,Tyler Horton,melissa89@gibson.com,2022-02-13,3f1d2ea8-c26c-4da7-a88b-3cf0fd6a8e70,82.17,2023-08-01 05:11:04,In-Store
b90d2914-d9af-47ed-8731-ca55a3b64a70,Donald May,floressheila@mcdowell-hernandez.net,2022-08-09,54243d36-f5b2-409a-8673-a38a98200e3f,250.8,2023-11-18 12:12:00,In-Store
c5d1718a-7537-4f5e-999e-9705543af081,Tina Mcmahon,drakeronald@larsen-parker.com,2021-07-03,8e10a5fe-592d-46f0-9b04-6e8bb717edfe,811.5,2024-04-22 08:05:00,Online
69c6022e-dd2a-4aac-8086-02d2689af05d,Gwendolyn Walker,eatonrichard@hotmail.com,2024-01-01,d99b3a97-b3e8-4b20-8b04-00e1e0688df1,139.2,2023-09-20 21:18:00,Subscription
d4ce76ba-b52a-4e24-bfb6-2125bb791203,Peter Robinson,stacey33@yahoo.com,2023-03-08,e80e446e-82c5-409e-b0ef-6c0e9859524b,559.8,2023-08-29 09:41:00,In-Store
e8df41b6-7f44-4a58-b712-1cee3157bca0,Sheryl Davis,william13@gmail.com,2024-01-01,a5c51dd6-6eef-4700-9029-7406b4dad302,258.7,2023-05-18 10:01:00,In-Store
bd127463-711e-4f44-9651-be393f2fad23,Mr. Donald Mcgee,cdouglas@castro.biz,2023-08-16,e2a2ef06-5a01-4bec-a295-b03b9d523b68,51.71,2024-04-28 06:48:00,In-Store
2b0ff433-81a7-426f-ac22-802e3668459e,Nicole Guerra,allenkathleen@molina.com,2022-09-02,2b81bae2-7c75-4357-9703-b4bc6feb2fdc,5.7,2024-03-16 21:12:00,Subscription
5959f597-8772-4718-95b1-22daf5201a1e,Leslie Stephens,meadowsderrick@yahoo.com,2024-05-01,4692eda3-66fb-4a50-8bef-62262d6fbc25,413.28,2023-11-20 21:29:00,Subscription
